id1,id2,survey1,survey2,question1,question2,similarity
Q02525,Q06169,Sensus Penduduk,Sensus Penduduk,Bagaimana kondisi hasil panen yang dialami di aktivitas sehari-hari?,Bagaimana kondisi sumber penerangan yang dihasilkan di aktivitas sehari-hari?,0.8727197647094727
Q02525,Q06858,Sensus Penduduk,Survei Industri,Bagaimana kondisi hasil panen yang dialami di aktivitas sehari-hari?,Bagaimana kondisi kegiatan usaha yang dihasilkan di aktivitas sehari-hari?,0.8666377067565918
Q02525,Q08104,Sensus Penduduk,Sensus Perumahan,Bagaimana kondisi hasil panen yang dialami di aktivitas sehari-hari?,Bagaimana kondisi kegiatan usaha yang dilakukan di aktivitas sehari-hari?,0.8652658462524414
Q02526,Q04899,Sensus Perumahan,Sakernas,Bagaimana kondisi sumber penerangan yang diterima di wilayah ini?,Bagaimana kondisi sumber penerangan yang dimiliki di wilayah ini?,0.9565457701683044
Q02526,Q05710,Sensus Perumahan,Sensus Perumahan,Bagaimana kondisi sumber penerangan yang diterima di wilayah ini?,Bagaimana kondisi sumber penerangan yang dialami di wilayah ini?,0.9522494673728943
Q02526,Q08867,Sensus Perumahan,Survei Hortikultura,Bagaimana kondisi sumber penerangan yang diterima di wilayah ini?,Bagaimana kondisi sumber penerangan yang dihasilkan di wilayah ini?,0.948539137840271
Q02526,Q07472,Sensus Perumahan,Sensus Penduduk,Bagaimana kondisi sumber penerangan yang diterima di wilayah ini?,Bagaimana kondisi hasil panen yang diperoleh di wilayah ini?,0.8400572538375854
Q02526,Q04424,Sensus Perumahan,Survei Hortikultura,Bagaimana kondisi sumber penerangan yang diterima di wilayah ini?,Seberapa banyak sumber penerangan yang dialami pada wilayah ini?,0.8330100178718567
Q02526,Q08416,Sensus Perumahan,SUSENAS,Bagaimana kondisi sumber penerangan yang diterima di wilayah ini?,Bagaimana kondisi kegiatan usaha yang diperoleh di wilayah ini?,0.8317422866821289
Q02527,Q07630,SUSENAS,Survei Hortikultura,Bisakah Anda menyebutkan kegiatan usaha yang rata-rata terkait wilayah ini?,Bisakah Anda menyebutkan kegiatan usaha yang umum terkait wilayah ini?,0.8972185850143433
Q02527,Q09011,SUSENAS,Survei Hortikultura,Bisakah Anda menyebutkan kegiatan usaha yang rata-rata terkait wilayah ini?,Mohon sebutkan kegiatan usaha yang dihasilkan di wilayah ini.,0.8925236463546753
Q02527,Q07766,SUSENAS,Sensus Pertanian,Bisakah Anda menyebutkan kegiatan usaha yang rata-rata terkait wilayah ini?,Mohon sebutkan kegiatan usaha yang dimiliki di wilayah ini.,0.8878033757209778
Q02527,Q07006,SUSENAS,SUSENAS,Bisakah Anda menyebutkan kegiatan usaha yang rata-rata terkait wilayah ini?,Seberapa banyak kegiatan usaha yang tersedia pada wilayah ini?,0.8866738080978394
Q02527,Q09732,SUSENAS,Sensus Pertanian,Bisakah Anda menyebutkan kegiatan usaha yang rata-rata terkait wilayah ini?,Mohon sebutkan kegiatan usaha yang tersedia di wilayah ini.,0.8765380382537842
Q02527,Q08399,SUSENAS,Sakernas,Bisakah Anda menyebutkan kegiatan usaha yang rata-rata terkait wilayah ini?,Mohon sebutkan kegiatan usaha yang dicatat di wilayah ini.,0.8763564229011536
Q02528,Q09848,Survei UMKM,Sensus Pertanian,Apakah rumah tangga dilakukan anggota keluarga selama musim panen terakhir?,Apakah rumah tangga dikelola anggota keluarga selama musim panen terakhir?,0.9629698991775513
Q02528,Q07030,Survei UMKM,Sensus Penduduk,Apakah rumah tangga dilakukan anggota keluarga selama musim panen terakhir?,Apakah rumah tangga dialami anggota keluarga selama musim panen terakhir?,0.950241208076477
Q02528,Q05815,Survei UMKM,Sensus Perumahan,Apakah rumah tangga dilakukan anggota keluarga selama musim panen terakhir?,Apakah rumah tangga dimiliki anggota keluarga selama musim panen terakhir?,0.9460371136665344
Q02528,Q08097,Survei UMKM,Sensus Pertanian,Apakah rumah tangga dilakukan anggota keluarga selama musim panen terakhir?,Apakah rumah tangga diperoleh anggota keluarga selama musim panen terakhir?,0.9298650026321411
Q02528,Q05091,Survei UMKM,SUSENAS,Apakah rumah tangga dilakukan anggota keluarga selama musim panen terakhir?,Apakah rumah tangga diterima anggota keluarga selama musim panen terakhir?,0.9233648777008057
Q02528,Q06447,Survei UMKM,SUSENAS,Apakah rumah tangga dilakukan anggota keluarga selama musim panen terakhir?,Apa jenis anggota keluarga yang dilakukan rumah tangga dalam musim panen terakhir?,0.9169225692749023
Q02528,Q03195,Survei UMKM,Survei UMKM,Apakah rumah tangga dilakukan anggota keluarga selama musim panen terakhir?,Apakah rumah tangga dilakukan anggota keluarga selama bulan lalu?,0.9055401086807251
Q02529,Q02862,Sensus Perumahan,Survei Hortikultura,Apa jenis lahan pertanian yang diperoleh rumah tangga dalam lingkungan tempat tinggal?,Apa jenis lahan pertanian yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,0.982677161693573
Q02529,Q08897,Sensus Perumahan,Sensus Pertanian,Apa jenis lahan pertanian yang diperoleh rumah tangga dalam lingkungan tempat tinggal?,Apa jenis lahan pertanian yang dilakukan rumah tangga dalam lingkungan tempat tinggal?,0.9802851676940918
Q02529,Q09019,Sensus Perumahan,Survei UMKM,Apa jenis lahan pertanian yang diperoleh rumah tangga dalam lingkungan tempat tinggal?,Apa jenis lahan pertanian yang dihasilkan rumah tangga dalam lingkungan tempat tinggal?,0.9796571731567383
Q02529,Q06939,Sensus Perumahan,Sensus Penduduk,Apa jenis lahan pertanian yang diperoleh rumah tangga dalam lingkungan tempat tinggal?,Apa jenis lahan pertanian yang tersedia rumah tangga dalam lingkungan tempat tinggal?,0.9779815673828125
Q02529,Q07509,Sensus Perumahan,Sensus Perumahan,Apa jenis lahan pertanian yang diperoleh rumah tangga dalam lingkungan tempat tinggal?,Apa jenis lahan pertanian yang tersedia rumah tangga dalam rumah tangga ini?,0.9639039039611816
Q02529,Q08508,Sensus Perumahan,Survei UMKM,Apa jenis lahan pertanian yang diperoleh rumah tangga dalam lingkungan tempat tinggal?,Apa jenis lahan pertanian yang diterima rumah tangga dalam rumah tangga ini?,0.9576017260551453
Q02530,Q07628,Survei Hortikultura,Sensus Penduduk,Apa jenis kendaraan rumah tangga yang dilakukan rumah tangga dalam wilayah ini?,Apa jenis kendaraan rumah tangga yang dikelola rumah tangga dalam wilayah ini?,0.9920901656150818
Q02530,Q08244,Survei Hortikultura,Survei Hortikultura,Apa jenis kendaraan rumah tangga yang dilakukan rumah tangga dalam wilayah ini?,Apa jenis kendaraan rumah tangga yang digunakan rumah tangga dalam wilayah ini?,0.9859194159507751
Q02530,Q06825,Survei Hortikultura,Sensus Penduduk,Apa jenis kendaraan rumah tangga yang dilakukan rumah tangga dalam wilayah ini?,Apa jenis kendaraan rumah tangga yang tersedia rumah tangga dalam wilayah ini?,0.9678657650947571
Q02530,Q03991,Survei Hortikultura,Survei Hortikultura,Apa jenis kendaraan rumah tangga yang dilakukan rumah tangga dalam wilayah ini?,Apa jenis kendaraan rumah tangga yang dihasilkan rumah tangga dalam wilayah ini?,0.9668706059455872
Q02530,Q05191,Survei Hortikultura,Sensus Penduduk,Apa jenis kendaraan rumah tangga yang dilakukan rumah tangga dalam wilayah ini?,Apa jenis kendaraan rumah tangga yang diterima rumah tangga dalam wilayah ini?,0.9581809043884277
Q02530,Q05656,Survei Hortikultura,Sensus Penduduk,Apa jenis kendaraan rumah tangga yang dilakukan rumah tangga dalam wilayah ini?,Mohon sebutkan kendaraan rumah tangga yang digunakan di wilayah ini.,0.9247369170188904
Q02531,Q07486,Sensus Penduduk,Survei Industri,Apa jenis anggota keluarga yang dialami rumah tangga dalam lingkungan tempat tinggal?,Apa jenis anggota keluarga yang dikelola rumah tangga dalam lingkungan tempat tinggal?,0.9750005602836609
Q02531,Q07878,Sensus Penduduk,Survei UMKM,Apa jenis anggota keluarga yang dialami rumah tangga dalam lingkungan tempat tinggal?,Apa jenis anggota keluarga yang dicatat rumah tangga dalam lingkungan tempat tinggal?,0.964393675327301
Q02531,Q08432,Sensus Penduduk,SUSENAS,Apa jenis anggota keluarga yang dialami rumah tangga dalam lingkungan tempat tinggal?,Apa jenis anggota keluarga yang diperoleh rumah tangga dalam lingkungan tempat tinggal?,0.9416579604148865
Q02531,Q05988,Sensus Penduduk,Sensus Pertanian,Apa jenis anggota keluarga yang dialami rumah tangga dalam lingkungan tempat tinggal?,Bagaimana kondisi anggota keluarga yang dimiliki di lingkungan tempat tinggal?,0.9386916160583496
Q02531,Q08911,Sensus Penduduk,Sensus Penduduk,Apa jenis anggota keluarga yang dialami rumah tangga dalam lingkungan tempat tinggal?,Bagaimana kondisi anggota keluarga yang dikelola di lingkungan tempat tinggal?,0.9345985651016235
Q02531,Q07658,Sensus Penduduk,Sakernas,Apa jenis anggota keluarga yang dialami rumah tangga dalam lingkungan tempat tinggal?,Bagaimana kondisi anggota keluarga yang dihasilkan di lingkungan tempat tinggal?,0.9288648962974548
Q02531,Q08015,Sensus Penduduk,Sakernas,Apa jenis anggota keluarga yang dialami rumah tangga dalam lingkungan tempat tinggal?,Bagaimana kondisi anggota keluarga yang dilakukan di lingkungan tempat tinggal?,0.9275583028793335
Q02531,Q05475,Sensus Penduduk,Sensus Perumahan,Apa jenis anggota keluarga yang dialami rumah tangga dalam lingkungan tempat tinggal?,Bagaimana kondisi anggota keluarga yang dicatat di lingkungan tempat tinggal?,0.9269609451293945
Q02532,Q05110,Sensus Pertanian,Survei Hortikultura,Berapa keseluruhan jumlah sumber penerangan dalam tahun berjalan ini?,Berapa utama jumlah sumber penerangan dalam tahun berjalan ini?,0.9848778247833252
Q02532,Q06654,Sensus Pertanian,Survei Hortikultura,Berapa keseluruhan jumlah sumber penerangan dalam tahun berjalan ini?,Berapa perkiraan jumlah sumber penerangan dalam tahun berjalan ini?,0.9795705676078796
Q02532,Q02974,Sensus Pertanian,Survei Hortikultura,Berapa keseluruhan jumlah sumber penerangan dalam tahun berjalan ini?,Berapa dominan jumlah sumber penerangan dalam tahun berjalan ini?,0.9511083364486694
Q02532,Q04463,Sensus Pertanian,Survei Industri,Berapa keseluruhan jumlah sumber penerangan dalam tahun berjalan ini?,Berapa terkini jumlah sumber penerangan dalam tahun berjalan ini?,0.9461719989776611
Q02532,Q06344,Sensus Pertanian,Sensus Penduduk,Berapa keseluruhan jumlah sumber penerangan dalam tahun berjalan ini?,Berapa estimasi sumber penerangan yang dihasilkan pada tahun berjalan tersebut?,0.9240002632141113
Q02533,Q06818,Sensus Penduduk,Sensus Penduduk,Berapa estimasi jam kerja yang diterima pada periode sebelumnya tersebut?,Berapa estimasi jam kerja yang diperoleh pada periode sebelumnya tersebut?,0.9940756559371948
Q02533,Q04887,Sensus Penduduk,Sakernas,Berapa estimasi jam kerja yang diterima pada periode sebelumnya tersebut?,Berapa estimasi jam kerja yang dialami pada periode sebelumnya tersebut?,0.9892210960388184
Q02533,Q04657,Sensus Penduduk,Survei Hortikultura,Berapa estimasi jam kerja yang diterima pada periode sebelumnya tersebut?,Berapa estimasi jam kerja yang dikelola pada periode sebelumnya tersebut?,0.9880661964416504
Q02533,Q05142,Sensus Penduduk,Survei UMKM,Berapa estimasi jam kerja yang diterima pada periode sebelumnya tersebut?,Berapa estimasi jam kerja yang dimiliki pada periode sebelumnya tersebut?,0.9865603446960449
Q02533,Q03682,Sensus Penduduk,SUSENAS,Berapa estimasi jam kerja yang diterima pada periode sebelumnya tersebut?,Berapa estimasi jam kerja yang digunakan pada periode sebelumnya tersebut?,0.9833287596702576
Q02533,Q09933,Sensus Penduduk,Survei UMKM,Berapa estimasi jam kerja yang diterima pada periode sebelumnya tersebut?,Seberapa banyak jam kerja yang dicatat pada periode sebelumnya?,0.9490890502929688
Q02533,Q06031,Sensus Penduduk,Sakernas,Berapa estimasi jam kerja yang diterima pada periode sebelumnya tersebut?,Berapa keseluruhan jumlah jam kerja dalam periode sebelumnya ini?,0.9451545476913452
Q02533,Q07029,Sensus Penduduk,SUSENAS,Berapa estimasi jam kerja yang diterima pada periode sebelumnya tersebut?,Berapa umum jumlah jam kerja dalam periode sebelumnya ini?,0.9448721408843994
Q02534,Q03619,Sensus Perumahan,SUSENAS,Apa jenis kegiatan usaha yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,Apa jenis kegiatan usaha yang dikelola rumah tangga dalam lingkungan tempat tinggal?,0.9962186217308044
Q02534,Q07143,Sensus Perumahan,Survei Industri,Apa jenis kegiatan usaha yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,Apa jenis kegiatan usaha yang digunakan rumah tangga dalam lingkungan tempat tinggal?,0.9870465993881226
Q02534,Q06046,Sensus Perumahan,Survei Hortikultura,Apa jenis kegiatan usaha yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,Apa jenis kegiatan usaha yang dihasilkan rumah tangga dalam lingkungan tempat tinggal?,0.9845404624938965
Q02534,Q05305,Sensus Perumahan,Survei Hortikultura,Apa jenis kegiatan usaha yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,Apa jenis kegiatan usaha yang tersedia rumah tangga dalam lingkungan tempat tinggal?,0.9776843786239624
Q02534,Q04977,Sensus Perumahan,Survei UMKM,Apa jenis kegiatan usaha yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,Apa jenis kegiatan usaha yang diperoleh rumah tangga dalam lingkungan tempat tinggal?,0.9745208621025085
Q02534,Q07802,Sensus Perumahan,Survei Industri,Apa jenis kegiatan usaha yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,Apa jenis kegiatan usaha yang dilakukan rumah tangga dalam lingkungan tempat tinggal?,0.9710677266120911
Q02534,Q02848,Sensus Perumahan,Survei Hortikultura,Apa jenis kegiatan usaha yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,Apa jenis kegiatan usaha yang diterima rumah tangga dalam lingkungan tempat tinggal?,0.967339277267456
Q02534,Q08973,Sensus Perumahan,Survei Industri,Apa jenis kegiatan usaha yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,Apa jenis kegiatan usaha yang dialami rumah tangga dalam lingkungan tempat tinggal?,0.9622405171394348
Q02535,Q05040,Survei Hortikultura,Sakernas,Sejauh mana hasil panen digunakan untuk periode sebelumnya?,Bagaimana kondisi hasil panen yang digunakan di periode sebelumnya?,0.9110128879547119
Q02535,Q03423,Survei Hortikultura,Survei Hortikultura,Sejauh mana hasil panen digunakan untuk periode sebelumnya?,Seberapa banyak hasil panen yang dikelola pada periode sebelumnya?,0.909010648727417
Q02535,Q07859,Survei Hortikultura,Survei Hortikultura,Sejauh mana hasil panen digunakan untuk periode sebelumnya?,Seberapa banyak hasil panen yang dimiliki pada periode sebelumnya?,0.9050582647323608
Q02535,Q05094,Survei Hortikultura,Survei Industri,Sejauh mana hasil panen digunakan untuk periode sebelumnya?,Seberapa banyak hasil panen yang dihasilkan pada periode sebelumnya?,0.901443362236023
Q02535,Q05868,Survei Hortikultura,Survei UMKM,Sejauh mana hasil panen digunakan untuk periode sebelumnya?,Mohon sebutkan hasil panen yang dimiliki di periode sebelumnya.,0.8942563533782959
Q02535,Q05534,Survei Hortikultura,Sensus Penduduk,Sejauh mana hasil panen digunakan untuk periode sebelumnya?,Bagaimana kondisi hasil panen yang dikelola di periode sebelumnya?,0.8916080594062805
Q02536,Q04867,Survei Hortikultura,Survei Hortikultura,Bisakah Anda menyebutkan anggota keluarga yang total terkait periode sebelumnya?,Bisakah Anda menyebutkan anggota keluarga yang keseluruhan terkait periode sebelumnya?,0.9936228394508362
Q02536,Q05064,Survei Hortikultura,Sakernas,Bisakah Anda menyebutkan anggota keluarga yang total terkait periode sebelumnya?,Bisakah Anda menyebutkan anggota keluarga yang umum terkait periode sebelumnya?,0.9671518206596375
Q02536,Q02984,Survei Hortikultura,Survei Industri,Bisakah Anda menyebutkan anggota keluarga yang total terkait periode sebelumnya?,Bisakah Anda menyebutkan anggota keluarga yang terkini terkait periode sebelumnya?,0.9505549073219299
Q02536,Q09617,Survei Hortikultura,Sakernas,Bisakah Anda menyebutkan anggota keluarga yang total terkait periode sebelumnya?,Mohon sebutkan anggota keluarga yang dicatat di periode sebelumnya.,0.9425395131111145
Q02536,Q09066,Survei Hortikultura,Survei UMKM,Bisakah Anda menyebutkan anggota keluarga yang total terkait periode sebelumnya?,Mohon sebutkan anggota keluarga yang dikelola di periode sebelumnya.,0.938239574432373
Q02536,Q07334,Survei Hortikultura,Sakernas,Bisakah Anda menyebutkan anggota keluarga yang total terkait periode sebelumnya?,Seberapa banyak anggota keluarga yang dicatat pada periode sebelumnya?,0.9203781485557556
Q02536,Q08482,Survei Hortikultura,Survei Hortikultura,Bisakah Anda menyebutkan anggota keluarga yang total terkait periode sebelumnya?,Mohon sebutkan anggota keluarga yang dihasilkan di periode sebelumnya.,0.9176450371742249
Q02537,Q09676,SUSENAS,SUSENAS,Apakah terdapat kendaraan rumah tangga yang dilakukan dalam usaha Anda?,Apakah terdapat kendaraan rumah tangga yang dikelola dalam usaha Anda?,0.98031085729599
Q02537,Q04270,SUSENAS,Survei Industri,Apakah terdapat kendaraan rumah tangga yang dilakukan dalam usaha Anda?,Apakah terdapat kendaraan rumah tangga yang dicatat dalam usaha Anda?,0.9612228870391846
Q02537,Q09471,SUSENAS,Sensus Perumahan,Apakah terdapat kendaraan rumah tangga yang dilakukan dalam usaha Anda?,Apakah terdapat kendaraan rumah tangga yang digunakan dalam usaha Anda?,0.9562931656837463
Q02537,Q08868,SUSENAS,Survei Hortikultura,Apakah terdapat kendaraan rumah tangga yang dilakukan dalam usaha Anda?,Apakah terdapat kendaraan rumah tangga yang dimiliki dalam usaha Anda?,0.9327809810638428
Q02537,Q08088,SUSENAS,Sakernas,Apakah terdapat kendaraan rumah tangga yang dilakukan dalam usaha Anda?,Apakah terdapat kendaraan rumah tangga yang tersedia dalam usaha Anda?,0.9301478266716003
Q02537,Q09661,SUSENAS,Sensus Penduduk,Apakah terdapat kendaraan rumah tangga yang dilakukan dalam usaha Anda?,Apakah rumah tangga dilakukan kendaraan rumah tangga selama usaha Anda?,0.9219953417778015
Q02537,Q03943,SUSENAS,Sensus Pertanian,Apakah terdapat kendaraan rumah tangga yang dilakukan dalam usaha Anda?,Apakah rumah tangga tersedia kendaraan rumah tangga selama usaha Anda?,0.9192395210266113
Q02538,Q04660,Sensus Penduduk,SUSENAS,Apakah terdapat anggota keluarga yang dimiliki dalam rumah tangga ini?,Apakah terdapat anggota keluarga yang diperoleh dalam rumah tangga ini?,0.9754486083984375
Q02538,Q04898,Sensus Penduduk,Survei UMKM,Apakah terdapat anggota keluarga yang dimiliki dalam rumah tangga ini?,Apakah terdapat anggota keluarga yang dialami dalam rumah tangga ini?,0.9576103687286377
Q02538,Q03605,Sensus Penduduk,Sensus Penduduk,Apakah terdapat anggota keluarga yang dimiliki dalam rumah tangga ini?,Apakah terdapat anggota keluarga yang dihasilkan dalam rumah tangga ini?,0.9457287788391113
Q02538,Q06795,Sensus Penduduk,SUSENAS,Apakah terdapat anggota keluarga yang dimiliki dalam rumah tangga ini?,Apakah rumah tangga dikelola anggota keluarga selama rumah tangga ini?,0.9365618824958801
